chr	start	end	avg.rate_GCB	avg.rate_FL	avg.rate_BL
chr5	140740432	140740528	0.482321	0.666518	0.80119
chr5	140740432	140740528	0.482321	0.666518	0.80119
chr5	140740432	140740528	0.482321	0.666518	0.80119
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140740768	140741232	0.531667	0.69566	0.812824
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741312	140741840	0.55785	0.70075	0.833317
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	140741856	140742048	0.155312	0.416406	0.660417
chr5	138718672	138719792	0.713125	0.644375	0.241597
chr5	138721248	138722336	0.732188	0.622812	0.346042
chr5	138731520	138731824	0.41725	0.55025	0.6685
chr5	138734928	138735728	0.197083	0.352222	0.528704
chr5	141244352	141244720	0.645278	0.453889	0.280926
chr5	141295360	141296016	0.786719	0.722187	0.420417
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140787008	140787920	0.194839	0.392419	0.476855
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789056	140789280	0.442258	0.628145	0.728011
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789376	140789472	0.519444	0.710694	0.848796
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140789552	140789920	0.550509	0.653125	0.794769
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140772256	140772640	0.5311	0.68575	0.81785
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140773696	140773920	0.487955	0.643636	0.738485
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140774432	140774768	0.528043	0.657228	0.754275
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800624	140800976	0.11314	0.271628	0.444302
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140800976	140801040	0.229375	0.384453	0.679167
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801056	140801280	0.190962	0.307019	0.415449
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140801344	140801616	0.36037	0.558056	0.690247
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	140802400	140803216	0.478341	0.642205	0.799591
chr5	141779360	141780192	0.7225	0.582187	0.43
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778320	140778416	0.3775	0.571146	0.685556
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	140778976	140779712	0.586004	0.707971	0.851954
chr5	141570928	141571616	0.586944	0.489444	0.258981
chr5	142044016	142044096	0.675	0.43	0.277778
chr5	142044016	142044096	0.675	0.43	0.277778
chr5	142132272	142133872	0.765833	0.607813	0.405069
chr5	142161744	142162848	0.715278	0.668333	0.400556
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797088	140797328	0.0375	0.17506	0.268214
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140797344	140797920	0.14275	0.391525	0.60965
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798032	140798096	0.42725	0.596375	0.718917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140798416	140798944	0.603625	0.704313	0.836917
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	140799008	140799264	0.595088	0.700022	0.847544
chr5	142232240	142233488	0.888684	0.773355	0.58193
chr5	142251520	142251792	0.8775	0.73225	0.430667
chr5	142361824	142362784	0.857	0.6935	0.516917
chr5	142398896	142399744	0.421944	0.457083	0.687685
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140305568	140306304	0.185286	0.469095	0.491048
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140306320	140307120	0.275085	0.521144	0.682203
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
chr5	140307168	140307440	0.616625	0.698	0.829167
